Local time,Open,High,Low,Close,Volume
18.01.2023 09:07:00.000 GMT+0100,851.761,851.957,851.540,851.545,1.76e-8
18.01.2023 09:08:00.000 GMT+0100,851.773,854.515,851.528,853.915,2.8800000000000006e-8
18.01.2023 09:09:00.000 GMT+0100,853.937,855.763,853.930,855.763,2.08e-8
18.01.2023 09:10:00.000 GMT+0100,856.157,856.157,854.942,855.521,1.5999999999999998e-8
18.01.2023 09:11:00.000 GMT+0100,855.989,855.989,855.518,855.552,9.6e-9
18.01.2023 09:12:00.000 GMT+0100,855.989,856.989,855.515,855.758,1.76e-8
18.01.2023 09:13:00.000 GMT+0100,856.133,856.133,855.118,855.170,1.12e-8
18.01.2023 09:14:00.000 GMT+0100,855.157,856.737,854.339,854.521,2.2400000000000002e-8
18.01.2023 09:15:00.000 GMT+0100,854.125,854.970,853.551,854.970,2.2400000000000002e-8
18.01.2023 09:16:00.000 GMT+0100,854.915,854.915,853.963,854.130,2.08e-8
18.01.2023 09:17:00.000 GMT+0100,854.164,854.164,851.925,852.318,2.08e-8
18.01.2023 09:18:00.000 GMT+0100,852.346,853.199,852.340,853.199,1.92e-8
18.01.2023 09:19:00.000 GMT+0100,853.149,854.515,853.128,853.128,1.76e-8
18.01.2023 09:20:00.000 GMT+0100,853.545,853.560,853.128,853.128,1.4399999999999998e-8
18.01.2023 09:21:00.000 GMT+0100,853.149,854.145,853.145,853.751,1.92e-8
18.01.2023 09:22:00.000 GMT+0100,854.134,854.146,853.543,854.145,2.08e-8
18.01.2023 09:23:00.000 GMT+0100,854.121,854.737,854.121,854.537,1.12e-8
18.01.2023 09:24:00.000 GMT+0100,854.334,854.334,852.564,852.752,2.8800000000000006e-8
18.01.2023 09:25:00.000 GMT+0100,852.934,853.564,852.934,853.552,1.12e-8
18.01.2023 09:26:00.000 GMT+0100,853.552,853.552,852.725,852.754,6.4e-9
18.01.2023 09:27:00.000 GMT+0100,851.921,851.921,851.125,851.399,1.2799999999999999e-8
18.01.2023 09:28:00.000 GMT+0100,850.946,851.748,850.939,851.558,9.6e-9
18.01.2023 09:29:00.000 GMT+0100,851.942,851.948,851.730,851.767,9.6e-9
18.01.2023 09:30:00.000 GMT+0100,851.930,851.970,851.755,851.945,8e-9
18.01.2023 09:31:00.000 GMT+0100,852.128,852.589,851.958,852.525,2.5600000000000004e-8
18.01.2023 09:32:00.000 GMT+0100,852.742,852.931,852.742,852.760,6.4e-9
18.01.2023 09:33:00.000 GMT+0100,852.760,852.760,852.525,852.563,6.4e-9
18.01.2023 09:34:00.000 GMT+0100,852.570,852.754,852.348,852.351,9.6e-9
18.01.2023 09:35:00.000 GMT+0100,852.361,852.563,852.315,852.315,6.4e-9
18.01.2023 09:36:00.000 GMT+0100,851.773,851.963,851.773,851.960,6.4e-9
18.01.2023 09:37:00.000 GMT+0100,852.145,852.199,851.963,852.163,1.12e-8
18.01.2023 09:38:00.000 GMT+0100,852.160,852.599,852.160,852.345,6.4e-9
18.01.2023 09:39:00.000 GMT+0100,852.528,852.560,852.521,852.560,6.4e-9
18.01.2023 09:40:00.000 GMT+0100,852.773,852.773,852.570,852.731,4.8e-9
18.01.2023 09:41:00.000 GMT+0100,853.134,853.367,853.131,853.170,9.6e-9
18.01.2023 09:42:00.000 GMT+0100,853.121,853.157,852.540,852.743,9.6e-9
18.01.2023 09:43:00.000 GMT+0100,852.534,853.167,852.528,852.936,1.2799999999999999e-8
18.01.2023 09:44:00.000 GMT+0100,853.157,853.573,853.128,853.515,1.2799999999999999e-8
18.01.2023 09:45:00.000 GMT+0100,853.728,853.960,853.728,853.960,1.5999999999999998e-8
18.01.2023 09:46:00.000 GMT+0100,853.942,853.946,853.757,853.946,6.4e-9
18.01.2023 09:47:00.000 GMT+0100,853.937,854.342,853.742,854.342,1.2799999999999999e-8
18.01.2023 09:48:00.000 GMT+0100,854.518,854.964,854.518,854.799,1.12e-8
18.01.2023 09:49:00.000 GMT+0100,854.589,854.589,854.351,854.528,4.8e-9
18.01.2023 09:50:00.000 GMT+0100,854.373,855.367,854.324,855.367,9.6e-9
18.01.2023 09:51:00.000 GMT+0100,855.331,855.945,855.331,855.754,1.5999999999999998e-8
18.01.2023 09:52:00.000 GMT+0100,855.743,855.945,854.560,855.155,9.6e-9
18.01.2023 09:53:00.000 GMT+0100,855.142,855.142,854.551,854.551,3.2e-9
18.01.2023 09:54:00.000 GMT+0100,854.789,854.789,854.764,854.764,3.2e-9
18.01.2023 09:55:00.000 GMT+0100,854.927,855.573,854.927,855.573,1.2799999999999999e-8
18.01.2023 09:56:00.000 GMT+0100,855.328,855.328,855.328,855.328,1.6e-9
18.01.2023 09:57:00.000 GMT+0100,855.567,856.143,854.942,856.143,8e-9
18.01.2023 09:58:00.000 GMT+0100,856.151,856.746,856.115,856.725,1.4399999999999998e-8
18.01.2023 09:59:00.000 GMT+0100,856.949,856.949,856.564,856.764,6.4e-9
18.01.2023 11:00:00.000 GMT+0100,856.337,856.364,856.337,856.361,4.8e-9
18.01.2023 11:02:00.000 GMT+0100,856.189,856.589,856.121,856.199,9.6e-9
18.01.2023 11:03:00.000 GMT+0100,855.940,855.940,855.940,855.940,1.6e-9
18.01.2023 11:04:00.000 GMT+0100,855.924,855.961,855.924,855.961,3.2e-9
18.01.2023 11:05:00.000 GMT+0100,856.152,856.352,856.152,856.352,3.2e-9
18.01.2023 11:06:00.000 GMT+0100,856.564,856.945,856.327,856.352,1.92e-8
18.01.2023 11:07:00.000 GMT+0100,856.321,856.346,856.321,856.346,3.2e-9
18.01.2023 11:08:00.000 GMT+0100,856.548,856.548,856.548,856.548,1.6e-9
18.01.2023 11:09:00.000 GMT+0100,856.315,856.563,856.315,856.561,6.4e-9
18.01.2023 11:10:00.000 GMT+0100,856.331,856.331,856.331,856.331,1.6e-9
18.01.2023 11:11:00.000 GMT+0100,855.963,855.963,855.963,855.963,1.6e-9
18.01.2023 11:12:00.000 GMT+0100,855.530,855.989,855.530,855.989,4.8e-9
18.01.2023 11:13:00.000 GMT+0100,855.755,855.789,855.755,855.789,4.8e-9
18.01.2023 11:14:00.000 GMT+0100,855.967,856.151,855.530,856.151,8e-9
18.01.2023 11:15:00.000 GMT+0100,856.334,856.745,856.121,856.745,9.6e-9
18.01.2023 11:17:00.000 GMT+0100,856.557,856.948,856.521,856.948,8e-9
18.01.2023 11:18:00.000 GMT+0100,856.928,856.951,856.540,856.760,9.6e-9
18.01.2023 11:19:00.000 GMT+0100,857.151,857.337,857.151,857.337,4.8e-9
18.01.2023 11:20:00.000 GMT+0100,857.352,857.354,857.339,857.354,4.8e-9
18.01.2023 11:21:00.000 GMT+0100,857.767,857.954,857.724,857.724,4.8e-9
18.01.2023 11:22:00.000 GMT+0100,857.746,857.746,857.737,857.737,3.2e-9
18.01.2023 11:23:00.000 GMT+0100,857.973,857.973,857.973,857.973,1.6e-9
18.01.2023 11:26:00.000 GMT+0100,857.921,857.933,857.755,857.933,4.8e-9
18.01.2023 11:28:00.000 GMT+0100,856.933,857.739,856.933,857.730,1.12e-8
18.01.2023 11:29:00.000 GMT+0100,857.324,857.767,857.324,857.599,8e-9
18.01.2023 11:30:00.000 GMT+0100,857.734,857.760,857.545,857.728,8e-9
18.01.2023 11:31:00.000 GMT+0100,857.937,857.937,857.543,857.749,6.4e-9
18.01.2023 11:32:00.000 GMT+0100,857.325,857.325,857.325,857.325,1.6e-9
18.01.2023 11:34:00.000 GMT+0100,857.389,857.573,857.357,857.573,8e-9
18.01.2023 11:35:00.000 GMT+0100,856.763,856.763,856.564,856.745,8e-9
18.01.2023 11:36:00.000 GMT+0100,856.724,856.724,856.115,856.370,1.4399999999999998e-8
18.01.2023 11:37:00.000 GMT+0100,856.552,856.552,856.518,856.518,3.2e-9
18.01.2023 11:41:00.000 GMT+0100,856.742,856.749,856.552,856.749,4.8e-9
18.01.2023 11:42:00.000 GMT+0100,856.948,856.948,856.721,856.934,4.8e-9
18.01.2023 11:43:00.000 GMT+0100,856.999,856.999,856.999,856.999,1.6e-9
18.01.2023 11:44:00.000 GMT+0100,856.927,856.927,856.927,856.927,1.6e-9
18.01.2023 11:45:00.000 GMT+0100,857.164,857.164,856.915,857.152,4.8e-9
18.01.2023 11:47:00.000 GMT+0100,857.131,857.927,857.131,857.927,9.6e-9
18.01.2023 11:48:00.000 GMT+0100,858.145,858.333,857.945,858.139,8e-9
18.01.2023 11:50:00.000 GMT+0100,858.152,858.152,857.740,857.740,9.6e-9
18.01.2023 11:51:00.000 GMT+0100,857.757,857.763,857.757,857.763,3.2e-9
18.01.2023 11:52:00.000 GMT+0100,857.958,857.958,857.958,857.958,1.6e-9
18.01.2023 11:53:00.000 GMT+0100,857.931,857.955,857.731,857.943,1.12e-8
18.01.2023 11:54:00.000 GMT+0100,857.949,858.189,857.928,857.939,9.6e-9
18.01.2023 11:55:00.000 GMT+0100,857.970,858.989,857.970,858.989,1.2799999999999999e-8
18.01.2023 11:56:00.000 GMT+0100,858.789,858.973,858.789,858.973,3.2e-9
18.01.2023 11:57:00.000 GMT+0100,858.318,858.528,858.318,858.528,3.2e-9
18.01.2023 11:59:00.000 GMT+0100,858.757,858.934,857.799,858.125,9.6e-9
18.01.2023 13:00:00.000 GMT+0100,857.515,857.515,857.515,857.515,1.6e-9
18.01.2023 13:02:00.000 GMT+0100,857.528,857.543,856.725,856.925,6.4e-9
18.01.2023 13:03:00.000 GMT+0100,857.134,857.342,857.134,857.342,3.2e-9
18.01.2023 13:04:00.000 GMT+0100,856.934,857.336,856.934,857.321,1.12e-8
18.01.2023 13:05:00.000 GMT+0100,857.960,858.361,857.924,858.361,1.2799999999999999e-8
18.01.2023 13:06:00.000 GMT+0100,858.530,858.530,858.370,858.370,3.2e-9
18.01.2023 13:07:00.000 GMT+0100,858.557,858.557,858.352,858.352,3.2e-9
18.01.2023 13:08:00.000 GMT+0100,858.330,858.330,857.945,857.945,3.2e-9
18.01.2023 13:09:00.000 GMT+0100,858.157,858.157,858.133,858.133,3.2e-9
18.01.2023 13:10:00.000 GMT+0100,858.127,858.127,858.127,858.127,1.6e-9
18.01.2023 13:11:00.000 GMT+0100,858.173,858.173,857.928,857.928,3.2e-9
18.01.2023 13:12:00.000 GMT+0100,857.570,857.760,857.552,857.760,4.8e-9
18.01.2023 13:13:00.000 GMT+0100,857.599,857.599,857.599,857.599,1.6e-9
18.01.2023 13:14:00.000 GMT+0100,857.718,857.718,857.718,857.718,1.6e-9
18.01.2023 13:15:00.000 GMT+0100,857.560,857.560,857.349,857.540,6.4e-9
18.01.2023 13:16:00.000 GMT+0100,857.557,857.557,857.557,857.557,1.6e-9
18.01.2023 13:17:00.000 GMT+0100,857.737,857.737,857.737,857.737,1.6e-9
18.01.2023 13:18:00.000 GMT+0100,857.740,857.740,857.740,857.740,1.6e-9
18.01.2023 13:19:00.000 GMT+0100,857.758,857.758,857.758,857.758,1.6e-9
18.01.2023 13:20:00.000 GMT+0100,857.745,857.745,857.537,857.537,6.4e-9
18.01.2023 13:21:00.000 GMT+0100,857.537,857.537,856.963,857.125,6.4e-9
18.01.2023 13:22:00.000 GMT+0100,857.354,857.354,857.354,857.354,1.6e-9
18.01.2023 13:24:00.000 GMT+0100,857.125,857.125,857.125,857.125,1.6e-9
18.01.2023 13:30:00.000 GMT+0100,857.389,857.389,857.340,857.340,3.2e-9
18.01.2023 13:32:00.000 GMT+0100,857.127,857.127,857.127,857.127,1.6e-9
18.01.2023 13:33:00.000 GMT+0100,856.763,856.958,856.763,856.958,4.8e-9
18.01.2023 13:34:00.000 GMT+0100,857.130,857.130,857.130,857.130,1.6e-9
18.01.2023 13:35:00.000 GMT+0100,857.140,857.140,857.140,857.140,1.6e-9
18.01.2023 13:37:00.000 GMT+0100,857.346,857.346,857.346,857.346,1.6e-9
18.01.2023 13:38:00.000 GMT+0100,857.355,857.521,857.355,857.521,3.2e-9
18.01.2023 13:40:00.000 GMT+0100,857.527,857.527,857.527,857.527,1.6e-9
18.01.2023 13:41:00.000 GMT+0100,857.518,857.954,857.518,857.943,4.8e-9
18.01.2023 13:42:00.000 GMT+0100,857.524,857.540,857.518,857.536,6.4e-9
18.01.2023 13:43:00.000 GMT+0100,857.558,857.739,857.558,857.737,4.8e-9
18.01.2023 13:44:00.000 GMT+0100,857.751,857.955,857.751,857.954,4.8e-9
18.01.2023 13:45:00.000 GMT+0100,858.167,858.167,858.121,858.163,4.8e-9
18.01.2023 13:46:00.000 GMT+0100,858.163,858.163,858.115,858.146,4.8e-9
18.01.2023 13:47:00.000 GMT+0100,858.127,858.170,858.127,858.170,3.2e-9
18.01.2023 13:50:00.000 GMT+0100,857.739,858.173,857.739,858.173,4.8e-9
18.01.2023 13:51:00.000 GMT+0100,858.389,858.954,858.389,858.948,9.6e-9
18.01.2023 13:52:00.000 GMT+0100,859.161,859.718,859.161,859.542,1.4399999999999998e-8
18.01.2023 13:53:00.000 GMT+0100,859.934,859.934,859.934,859.934,1.6e-9
18.01.2023 13:54:00.000 GMT+0100,859.939,860.333,859.936,859.936,1.12e-8
18.01.2023 13:55:00.000 GMT+0100,860.143,860.346,860.143,860.346,4.8e-9
18.01.2023 13:57:00.000 GMT+0100,860.515,860.737,860.515,860.731,8e-9
18.01.2023 13:58:00.000 GMT+0100,860.930,860.930,859.758,859.925,6.4e-9
18.01.2023 13:59:00.000 GMT+0100,859.945,860.157,859.918,860.157,9.6e-9
18.01.2023 15:01:00.000 GMT+0100,864.345,864.370,864.345,864.370,3.2e-9
18.01.2023 15:02:00.000 GMT+0100,864.551,864.715,863.745,863.936,1.2799999999999999e-8
18.01.2023 15:03:00.000 GMT+0100,864.137,864.137,863.945,863.952,6.4e-9
18.01.2023 15:04:00.000 GMT+0100,864.124,864.354,864.124,864.327,6.4e-9
18.01.2023 15:05:00.000 GMT+0100,864.525,864.531,864.354,864.531,4.8e-9
18.01.2023 15:06:00.000 GMT+0100,864.754,864.958,864.731,864.752,6.4e-9
18.01.2023 15:07:00.000 GMT+0100,864.945,865.199,864.945,865.142,1.12e-8
18.01.2023 15:08:00.000 GMT+0100,865.124,865.343,865.121,865.343,8e-9
18.01.2023 15:09:00.000 GMT+0100,865.751,866.157,865.751,865.963,8e-9
18.01.2023 15:10:00.000 GMT+0100,865.973,865.973,865.925,865.925,6.4e-9
18.01.2023 15:11:00.000 GMT+0100,865.358,865.961,865.331,865.558,9.6e-9
18.01.2023 15:12:00.000 GMT+0100,865.561,865.561,864.542,864.715,1.2799999999999999e-8
18.01.2023 15:13:00.000 GMT+0100,864.525,864.743,864.525,864.743,3.2e-9
18.01.2023 15:14:00.000 GMT+0100,864.727,864.727,864.564,864.564,4.8e-9
18.01.2023 15:15:00.000 GMT+0100,863.752,864.161,863.361,863.718,1.4399999999999998e-8
18.01.2023 15:17:00.000 GMT+0100,863.757,864.360,863.757,864.360,1.12e-8
18.01.2023 15:18:00.000 GMT+0100,863.958,863.999,863.757,863.946,6.4e-9
18.01.2023 15:19:00.000 GMT+0100,863.964,864.199,863.924,864.151,1.12e-8
18.01.2023 15:20:00.000 GMT+0100,864.389,864.755,864.346,864.755,9.6e-9
18.01.2023 15:21:00.000 GMT+0100,864.999,865.173,864.960,865.133,9.6e-9
18.01.2023 15:22:00.000 GMT+0100,865.142,865.167,865.142,865.167,3.2e-9
18.01.2023 15:23:00.000 GMT+0100,865.140,865.339,865.140,865.328,6.4e-9
18.01.2023 15:24:00.000 GMT+0100,864.318,864.318,863.958,864.149,8e-9
18.01.2023 15:25:00.000 GMT+0100,864.163,864.173,863.931,864.143,1.2799999999999999e-8
18.01.2023 15:26:00.000 GMT+0100,864.149,864.149,864.145,864.145,3.2e-9
18.01.2023 15:27:00.000 GMT+0100,863.934,864.163,863.934,864.163,3.2e-9
18.01.2023 15:28:00.000 GMT+0100,864.145,864.158,864.125,864.158,6.4e-9
18.01.2023 15:29:00.000 GMT+0100,863.921,864.155,863.346,863.549,1.12e-8
18.01.2023 15:30:00.000 GMT+0100,864.148,864.525,863.536,864.525,3.040000000000001e-8
18.01.2023 15:31:00.000 GMT+0100,864.725,864.743,864.318,864.345,1.2799999999999999e-8
18.01.2023 15:32:00.000 GMT+0100,864.533,864.546,864.321,864.333,1.12e-8
18.01.2023 15:33:00.000 GMT+0100,864.563,864.752,864.536,864.536,4.8e-9
18.01.2023 15:34:00.000 GMT+0100,864.399,864.939,864.325,864.561,1.76e-8
18.01.2023 15:35:00.000 GMT+0100,864.352,864.589,864.333,864.564,1.12e-8
18.01.2023 15:36:00.000 GMT+0100,864.567,864.734,864.552,864.734,4.8e-9
18.01.2023 15:37:00.000 GMT+0100,864.551,864.734,863.749,863.943,1.76e-8
18.01.2023 15:38:00.000 GMT+0100,864.149,864.554,864.149,864.333,8e-9
18.01.2023 15:39:00.000 GMT+0100,864.199,864.536,864.142,864.536,9.6e-9
18.01.2023 15:40:00.000 GMT+0100,864.757,864.931,864.525,864.528,2.08e-8
18.01.2023 15:41:00.000 GMT+0100,864.770,864.946,864.770,864.946,3.2e-9
18.01.2023 15:43:00.000 GMT+0100,864.755,864.961,864.715,864.764,1.12e-8
18.01.2023 15:44:00.000 GMT+0100,864.563,864.743,864.327,864.536,1.5999999999999998e-8
18.01.2023 15:45:00.000 GMT+0100,864.958,864.958,864.334,864.749,2.08e-8
18.01.2023 15:46:00.000 GMT+0100,864.960,864.960,864.330,864.330,8e-9
18.01.2023 15:47:00.000 GMT+0100,864.363,864.531,863.748,863.764,1.2799999999999999e-8
18.01.2023 15:48:00.000 GMT+0100,863.940,864.134,862.939,863.170,1.5999999999999998e-8
18.01.2023 15:49:00.000 GMT+0100,863.343,864.528,863.343,864.528,1.12e-8
18.01.2023 15:50:00.000 GMT+0100,864.570,864.961,864.524,864.961,4.8e-9
18.01.2023 15:51:00.000 GMT+0100,865.167,865.334,865.167,865.334,3.2e-9
18.01.2023 15:52:00.000 GMT+0100,865.146,865.146,864.333,864.333,9.6e-9
18.01.2023 15:53:00.000 GMT+0100,864.567,864.727,864.567,864.727,4.8e-9
18.01.2023 15:54:00.000 GMT+0100,864.755,864.973,864.752,864.961,6.4e-9
18.01.2023 15:55:00.000 GMT+0100,864.145,864.346,863.928,864.346,1.12e-8
18.01.2023 15:56:00.000 GMT+0100,864.560,864.560,864.348,864.361,6.4e-9
18.01.2023 15:57:00.000 GMT+0100,864.545,864.799,864.518,864.799,9.6e-9
18.01.2023 15:58:00.000 GMT+0100,863.551,864.339,863.339,864.339,6.4e-9
18.01.2023 15:59:00.000 GMT+0100,864.136,864.142,863.331,863.342,8e-9
19.01.2023 09:05:00.000 GMT+0100,859.124,859.124,857.957,858.743,0.0097
19.01.2023 09:06:00.000 GMT+0100,858.536,859.563,857.951,858.542,0.0354
19.01.2023 09:07:00.000 GMT+0100,858.560,859.543,858.525,859.136,0.0209
19.01.2023 09:08:00.000 GMT+0100,859.737,860.199,859.737,860.136,0.0145
19.01.2023 09:09:00.000 GMT+0100,860.146,860.146,858.521,858.770,0.0306
19.01.2023 09:10:00.000 GMT+0100,859.745,859.958,858.573,858.967,0.0242
19.01.2023 09:11:00.000 GMT+0100,859.163,859.167,858.734,859.167,0.0113
19.01.2023 09:12:00.000 GMT+0100,857.939,857.989,856.325,856.757,0.0193
19.01.2023 09:13:00.000 GMT+0100,856.789,858.567,856.718,858.540,0.0177
19.01.2023 09:14:00.000 GMT+0100,858.140,859.754,858.140,859.340,0.0177
19.01.2023 09:15:00.000 GMT+0100,859.770,860.540,859.118,859.152,0.0225
19.01.2023 09:16:00.000 GMT+0100,859.337,859.563,859.324,859.346,0.0193
19.01.2023 09:17:00.000 GMT+0100,859.364,859.557,859.330,859.330,0.0081
19.01.2023 09:18:00.000 GMT+0100,859.518,860.973,859.518,860.528,0.0129
19.01.2023 09:19:00.000 GMT+0100,859.946,860.358,858.973,859.133,0.0258
19.01.2023 09:20:00.000 GMT+0100,859.352,859.352,858.546,858.961,0.0306
19.01.2023 09:21:00.000 GMT+0100,859.173,859.952,858.740,858.740,0.0097
19.01.2023 09:22:00.000 GMT+0100,858.551,859.173,857.973,858.942,0.029
19.01.2023 09:23:00.000 GMT+0100,858.752,859.189,858.536,859.189,0.0097
19.01.2023 09:24:00.000 GMT+0100,858.915,858.931,857.952,857.964,0.0129
19.01.2023 09:25:00.000 GMT+0100,857.946,858.333,857.946,858.173,0.0113
19.01.2023 09:26:00.000 GMT+0100,858.339,858.958,858.339,858.927,0.0081
19.01.2023 09:27:00.000 GMT+0100,859.337,859.960,859.337,859.925,0.0145
19.01.2023 09:28:00.000 GMT+0100,860.155,860.533,859.533,860.125,0.0242
19.01.2023 09:29:00.000 GMT+0100,860.164,861.754,859.960,861.731,0.0274
19.01.2023 09:30:00.000 GMT+0100,861.952,862.760,859.749,859.967,0.0451
19.01.2023 09:31:00.000 GMT+0100,859.924,859.924,859.742,859.742,0.0032
19.01.2023 09:32:00.000 GMT+0100,860.160,861.173,859.761,859.761,0.0145
19.01.2023 09:33:00.000 GMT+0100,860.131,860.573,859.731,860.573,0.0145
19.01.2023 09:34:00.000 GMT+0100,860.537,860.770,860.536,860.560,0.0097
19.01.2023 09:35:00.000 GMT+0100,860.564,860.564,860.564,860.564,0.0016
19.01.2023 09:36:00.000 GMT+0100,861.328,862.736,861.325,862.736,0.0145
19.01.2023 09:37:00.000 GMT+0100,862.770,862.999,862.115,862.199,0.0242
19.01.2023 09:38:00.000 GMT+0100,862.134,863.118,862.134,863.118,0.0113
19.01.2023 09:39:00.000 GMT+0100,863.528,864.764,863.528,864.764,0.0113
19.01.2023 09:40:00.000 GMT+0100,864.570,864.570,864.163,864.358,0.0081
19.01.2023 09:41:00.000 GMT+0100,864.761,864.761,864.545,864.589,0.0048
19.01.2023 09:42:00.000 GMT+0100,864.315,864.364,863.730,863.731,0.0097
19.01.2023 09:43:00.000 GMT+0100,863.339,863.733,863.339,863.521,0.0081
19.01.2023 09:44:00.000 GMT+0100,863.737,863.942,863.546,863.942,0.0081
19.01.2023 09:45:00.000 GMT+0100,863.743,864.152,863.743,863.970,0.0081
19.01.2023 09:46:00.000 GMT+0100,863.936,864.134,863.121,863.121,0.0129
19.01.2023 09:47:00.000 GMT+0100,862.931,862.931,861.130,861.130,0.029
19.01.2023 09:48:00.000 GMT+0100,860.952,861.346,860.524,860.542,0.0225
19.01.2023 09:49:00.000 GMT+0100,860.518,860.957,860.518,860.534,0.0161
19.01.2023 09:50:00.000 GMT+0100,860.518,860.770,860.518,860.540,0.0258
19.01.2023 09:51:00.000 GMT+0100,860.955,860.955,860.599,860.599,0.0097
19.01.2023 09:52:00.000 GMT+0100,860.555,860.555,858.527,859.133,0.0193
19.01.2023 09:53:00.000 GMT+0100,859.546,859.727,859.357,859.727,0.0113
19.01.2023 09:55:00.000 GMT+0100,859.373,859.373,858.564,859.152,0.0242
19.01.2023 09:56:00.000 GMT+0100,858.933,858.952,858.743,858.770,0.0145
19.01.2023 09:57:00.000 GMT+0100,858.748,859.363,858.736,858.934,0.0113
19.01.2023 09:58:00.000 GMT+0100,858.725,859.540,858.725,858.755,0.0161
19.01.2023 09:59:00.000 GMT+0100,858.334,858.531,858.334,858.531,0.0032
19.01.2023 10:00:00.000 GMT+0100,858.721,858.949,858.721,858.949,0.0064
19.01.2023 10:01:00.000 GMT+0100,858.961,858.961,858.921,858.921,0.0032
19.01.2023 10:02:00.000 GMT+0100,859.518,860.127,859.518,859.563,0.0097
19.01.2023 10:03:00.000 GMT+0100,859.752,860.339,859.724,859.724,0.0161
19.01.2023 10:04:00.000 GMT+0100,859.764,860.173,859.531,859.989,0.0113
19.01.2023 10:05:00.000 GMT+0100,860.167,860.528,860.167,860.355,0.0113
19.01.2023 10:06:00.000 GMT+0100,860.589,861.160,860.537,861.124,0.0193
19.01.2023 10:07:00.000 GMT+0100,861.361,861.718,861.134,861.134,0.0064
19.01.2023 10:08:00.000 GMT+0100,861.343,861.373,861.118,861.315,0.0145
19.01.2023 10:09:00.000 GMT+0100,860.936,861.557,860.740,861.557,0.0129
19.01.2023 10:10:00.000 GMT+0100,861.524,862.970,861.524,862.542,0.0193
19.01.2023 10:11:00.000 GMT+0100,862.137,862.728,862.137,862.558,0.0129
19.01.2023 10:12:00.000 GMT+0100,862.724,863.125,862.724,862.958,0.0097
19.01.2023 10:13:00.000 GMT+0100,863.351,863.351,862.918,862.951,0.0097
19.01.2023 10:14:00.000 GMT+0100,862.351,862.934,862.351,862.934,0.0048
19.01.2023 10:15:00.000 GMT+0100,862.536,862.949,862.330,862.533,0.0129
19.01.2023 10:16:00.000 GMT+0100,862.730,862.749,862.160,862.334,0.0081
19.01.2023 10:17:00.000 GMT+0100,862.548,862.989,862.343,862.536,0.0193
19.01.2023 10:18:00.000 GMT+0100,862.525,862.525,862.525,862.525,0.0016
19.01.2023 10:19:00.000 GMT+0100,862.351,862.351,861.727,861.946,0.0064
19.01.2023 10:20:00.000 GMT+0100,861.999,862.157,861.324,861.739,0.0145
19.01.2023 10:21:00.000 GMT+0100,861.954,861.954,860.163,860.760,0.0113
19.01.2023 10:22:00.000 GMT+0100,861.137,861.137,860.927,860.927,0.0032
19.01.2023 10:23:00.000 GMT+0100,860.740,860.934,860.740,860.934,0.0048
19.01.2023 10:24:00.000 GMT+0100,860.758,861.728,860.758,861.728,0.0081
19.01.2023 10:25:00.000 GMT+0100,861.757,862.167,861.718,861.718,0.0064
19.01.2023 10:26:00.000 GMT+0100,861.943,861.943,861.943,861.943,0.0016
